match_id,season,date,innings_number,over_number,batting_team,bowling_team,final_stabilized_probability,eventual_winner
1254073,2021,2021-04-22,2,11,Royal Challengers Bengaluru,Rajasthan Royals,0.9615,Royal Challengers Bengaluru
1254073,2021,2021-04-22,2,12,Royal Challengers Bengaluru,Rajasthan Royals,1.0,Royal Challengers Bengaluru
1254073,2021,2021-04-22,2,13,Royal Challengers Bengaluru,Rajasthan Royals,1.0,Royal Challengers Bengaluru
1254073,2021,2021-04-22,2,14,Royal Challengers Bengaluru,Rajasthan Royals,1.0,Royal Challengers Bengaluru
1254073,2021,2021-04-22,2,15,Royal Challengers Bengaluru,Rajasthan Royals,1.0,Royal Challengers Bengaluru
1254073,2021,2021-04-22,2,16,Royal Challengers Bengaluru,Rajasthan Royals,1.0,Royal Challengers Bengaluru
1254073,2021,2021-04-22,2,17,Royal Challengers Bengaluru,Rajasthan Royals,1.0,Royal Challengers Bengaluru
1254074,2021,2021-04-23,2,7,Punjab Kings,Mumbai Indians,0.9322,Punjab Kings
1254074,2021,2021-04-23,2,13,Punjab Kings,Mumbai Indians,0.8624,Punjab Kings
1254074,2021,2021-04-23,2,14,Punjab Kings,Mumbai Indians,0.8624,Punjab Kings
1254074,2021,2021-04-23,2,15,Punjab Kings,Mumbai Indians,0.8624,Punjab Kings
1254074,2021,2021-04-23,2,18,Punjab Kings,Mumbai Indians,1.0,Punjab Kings
1254075,2021,2021-04-24,2,11,Rajasthan Royals,Kolkata Knight Riders,0.9109,Rajasthan Royals
1254075,2021,2021-04-24,2,12,Rajasthan Royals,Kolkata Knight Riders,0.9109,Rajasthan Royals
1254075,2021,2021-04-24,2,13,Rajasthan Royals,Kolkata Knight Riders,0.9109,Rajasthan Royals
1254075,2021,2021-04-24,2,16,Rajasthan Royals,Kolkata Knight Riders,0.9742,Rajasthan Royals
1254075,2021,2021-04-24,2,17,Rajasthan Royals,Kolkata Knight Riders,0.9742,Rajasthan Royals
1254080,2021,2021-04-28,2,9,Chennai Super Kings,Sunrisers Hyderabad,0.8585,Chennai Super Kings
1254080,2021,2021-04-28,2,10,Chennai Super Kings,Sunrisers Hyderabad,0.8585,Chennai Super Kings
1254080,2021,2021-04-28,2,11,Chennai Super Kings,Sunrisers Hyderabad,1.0,Chennai Super Kings
1254080,2021,2021-04-28,2,12,Chennai Super Kings,Sunrisers Hyderabad,1.0,Chennai Super Kings
1254080,2021,2021-04-28,2,13,Chennai Super Kings,Sunrisers Hyderabad,1.0,Chennai Super Kings
1254080,2021,2021-04-28,2,14,Chennai Super Kings,Sunrisers Hyderabad,1.0,Chennai Super Kings
1254080,2021,2021-04-28,2,15,Chennai Super Kings,Sunrisers Hyderabad,1.0,Chennai Super Kings
1254080,2021,2021-04-28,2,16,Chennai Super Kings,Sunrisers Hyderabad,0.965,Chennai Super Kings
1254080,2021,2021-04-28,2,17,Chennai Super Kings,Sunrisers Hyderabad,1.0,Chennai Super Kings
1254080,2021,2021-04-28,2,18,Chennai Super Kings,Sunrisers Hyderabad,1.0,Chennai Super Kings
1254080,2021,2021-04-28,2,19,Chennai Super Kings,Sunrisers Hyderabad,1.0,Chennai Super Kings
1254081,2021,2021-04-29,2,9,Mumbai Indians,Rajasthan Royals,0.8971,Mumbai Indians
1254081,2021,2021-04-29,2,16,Mumbai Indians,Rajasthan Royals,0.9009,Mumbai Indians
1254081,2021,2021-04-29,2,17,Mumbai Indians,Rajasthan Royals,0.9009,Mumbai Indians
1254081,2021,2021-04-29,2,18,Mumbai Indians,Rajasthan Royals,0.989,Mumbai Indians
1254081,2021,2021-04-29,2,19,Mumbai Indians,Rajasthan Royals,0.989,Mumbai Indians
1254082,2021,2021-04-29,2,1,Delhi Capitals,Kolkata Knight Riders,0.8557,Delhi Capitals
1254082,2021,2021-04-29,2,2,Delhi Capitals,Kolkata Knight Riders,0.8557,Delhi Capitals
1254082,2021,2021-04-29,2,3,Delhi Capitals,Kolkata Knight Riders,0.8557,Delhi Capitals
1254082,2021,2021-04-29,2,4,Delhi Capitals,Kolkata Knight Riders,0.9206,Delhi Capitals
1254082,2021,2021-04-29,2,5,Delhi Capitals,Kolkata Knight Riders,0.9206,Delhi Capitals
1254082,2021,2021-04-29,2,6,Delhi Capitals,Kolkata Knight Riders,0.9206,Delhi Capitals
1254082,2021,2021-04-29,2,7,Delhi Capitals,Kolkata Knight Riders,0.8876,Delhi Capitals
1254082,2021,2021-04-29,2,8,Delhi Capitals,Kolkata Knight Riders,0.8876,Delhi Capitals
1254082,2021,2021-04-29,2,9,Delhi Capitals,Kolkata Knight Riders,0.8876,Delhi Capitals
1254082,2021,2021-04-29,2,10,Delhi Capitals,Kolkata Knight Riders,0.8876,Delhi Capitals
1254082,2021,2021-04-29,2,11,Delhi Capitals,Kolkata Knight Riders,0.9615,Delhi Capitals
1254082,2021,2021-04-29,2,12,Delhi Capitals,Kolkata Knight Riders,1.0,Delhi Capitals
1254082,2021,2021-04-29,2,13,Delhi Capitals,Kolkata Knight Riders,1.0,Delhi Capitals
1254082,2021,2021-04-29,2,14,Delhi Capitals,Kolkata Knight Riders,1.0,Delhi Capitals
1254082,2021,2021-04-29,2,15,Delhi Capitals,Kolkata Knight Riders,1.0,Delhi Capitals
1254082,2021,2021-04-29,2,16,Delhi Capitals,Kolkata Knight Riders,0.9916,Delhi Capitals
1254082,2021,2021-04-29,2,17,Delhi Capitals,Kolkata Knight Riders,0.9916,Delhi Capitals
1254086,2021,2021-05-02,2,4,Delhi Capitals,Punjab Kings,0.8516,Delhi Capitals
1254086,2021,2021-05-02,2,5,Delhi Capitals,Punjab Kings,0.8516,Delhi Capitals
1254086,2021,2021-05-02,2,6,Delhi Capitals,Punjab Kings,0.8516,Delhi Capitals
1254086,2021,2021-05-02,2,7,Delhi Capitals,Punjab Kings,0.8585,Delhi Capitals
1254086,2021,2021-05-02,2,8,Delhi Capitals,Punjab Kings,0.8585,Delhi Capitals
1254086,2021,2021-05-02,2,9,Delhi Capitals,Punjab Kings,0.8585,Delhi Capitals
1254086,2021,2021-05-02,2,11,Delhi Capitals,Punjab Kings,0.8624,Delhi Capitals
1254086,2021,2021-05-02,2,12,Delhi Capitals,Punjab Kings,1.0,Delhi Capitals
1254086,2021,2021-05-02,2,14,Delhi Capitals,Punjab Kings,0.9,Delhi Capitals
1254086,2021,2021-05-02,2,15,Delhi Capitals,Punjab Kings,0.9,Delhi Capitals
1254086,2021,2021-05-02,2,16,Delhi Capitals,Punjab Kings,0.965,Delhi Capitals
1254086,2021,2021-05-02,2,17,Delhi Capitals,Punjab Kings,0.965,Delhi Capitals
1254086,2021,2021-05-02,2,18,Delhi Capitals,Punjab Kings,1.0,Delhi Capitals
1254087,2021,2021-09-20,2,1,Kolkata Knight Riders,Royal Challengers Bengaluru,0.8557,Kolkata Knight Riders
1254087,2021,2021-09-20,2,2,Kolkata Knight Riders,Royal Challengers Bengaluru,0.8557,Kolkata Knight Riders
1254087,2021,2021-09-20,2,5,Kolkata Knight Riders,Royal Challengers Bengaluru,0.9206,Kolkata Knight Riders
1254087,2021,2021-09-20,2,6,Kolkata Knight Riders,Royal Challengers Bengaluru,0.9206,Kolkata Knight Riders
1254087,2021,2021-09-20,2,7,Kolkata Knight Riders,Royal Challengers Bengaluru,0.9836,Kolkata Knight Riders
1254087,2021,2021-09-20,2,8,Kolkata Knight Riders,Royal Challengers Bengaluru,0.9836,Kolkata Knight Riders
1254087,2021,2021-09-20,2,9,Kolkata Knight Riders,Royal Challengers Bengaluru,0.9836,Kolkata Knight Riders
1254087,2021,2021-09-20,2,10,Kolkata Knight Riders,Royal Challengers Bengaluru,0.9836,Kolkata Knight Riders
1254089,2021,2021-10-02,2,4,Rajasthan Royals,Chennai Super Kings,0.9286,Rajasthan Royals
1254089,2021,2021-10-02,2,5,Rajasthan Royals,Chennai Super Kings,0.9286,Rajasthan Royals
1254089,2021,2021-10-02,2,6,Rajasthan Royals,Chennai Super Kings,0.9286,Rajasthan Royals
1254089,2021,2021-10-02,2,7,Rajasthan Royals,Chennai Super Kings,0.94,Rajasthan Royals
1254089,2021,2021-10-02,2,10,Rajasthan Royals,Chennai Super Kings,0.94,Rajasthan Royals
1254089,2021,2021-10-02,2,11,Rajasthan Royals,Chennai Super Kings,1.0,Rajasthan Royals
1254089,2021,2021-10-02,2,12,Rajasthan Royals,Chennai Super Kings,1.0,Rajasthan Royals
1254089,2021,2021-10-02,2,13,Rajasthan Royals,Chennai Super Kings,1.0,Rajasthan Royals
1254089,2021,2021-10-02,2,14,Rajasthan Royals,Chennai Super Kings,1.0,Rajasthan Royals
1254089,2021,2021-10-02,2,15,Rajasthan Royals,Chennai Super Kings,1.0,Rajasthan Royals
1254089,2021,2021-10-02,2,16,Rajasthan Royals,Chennai Super Kings,0.989,Rajasthan Royals
1254089,2021,2021-10-02,2,17,Rajasthan Royals,Chennai Super Kings,0.989,Rajasthan Royals
1254089,2021,2021-10-02,2,18,Rajasthan Royals,Chennai Super Kings,0.989,Rajasthan Royals
1254090,2021,2021-10-03,2,11,Punjab Kings,Royal Challengers Bengaluru,0.8696,Royal Challengers Bengaluru
1254091,2021,2021-09-30,2,7,Chennai Super Kings,Sunrisers Hyderabad,0.8971,Chennai Super Kings
1254091,2021,2021-09-30,2,8,Chennai Super Kings,Sunrisers Hyderabad,0.8971,Chennai Super Kings
1254091,2021,2021-09-30,2,9,Chennai Super Kings,Sunrisers Hyderabad,0.8971,Chennai Super Kings
1254091,2021,2021-09-30,2,10,Chennai Super Kings,Sunrisers Hyderabad,0.8971,Chennai Super Kings
1254091,2021,2021-09-30,2,11,Chennai Super Kings,Sunrisers Hyderabad,0.9646,Chennai Super Kings
1254091,2021,2021-09-30,2,12,Chennai Super Kings,Sunrisers Hyderabad,0.9646,Chennai Super Kings
1254091,2021,2021-09-30,2,13,Chennai Super Kings,Sunrisers Hyderabad,0.9646,Chennai Super Kings
1254091,2021,2021-09-30,2,14,Chennai Super Kings,Sunrisers Hyderabad,0.9646,Chennai Super Kings
1254091,2021,2021-09-30,2,15,Chennai Super Kings,Sunrisers Hyderabad,0.9571,Chennai Super Kings
1254091,2021,2021-09-30,2,19,Chennai Super Kings,Sunrisers Hyderabad,0.9742,Chennai Super Kings
1254093,2021,2021-10-05,2,4,Mumbai Indians,Rajasthan Royals,0.9286,Mumbai Indians
1254093,2021,2021-10-05,2,5,Mumbai Indians,Rajasthan Royals,0.9286,Mumbai Indians
1254093,2021,2021-10-05,2,7,Mumbai Indians,Rajasthan Royals,0.94,Mumbai Indians
1254093,2021,2021-10-05,2,8,Mumbai Indians,Rajasthan Royals,0.94,Mumbai Indians
1254093,2021,2021-10-05,2,9,Mumbai Indians,Rajasthan Royals,0.94,Mumbai Indians
1254094,2021,2021-10-07,2,4,Punjab Kings,Chennai Super Kings,0.9286,Punjab Kings
1254094,2021,2021-10-07,2,10,Punjab Kings,Chennai Super Kings,0.94,Punjab Kings
1254094,2021,2021-10-07,2,11,Punjab Kings,Chennai Super Kings,1.0,Punjab Kings
1254094,2021,2021-10-07,2,12,Punjab Kings,Chennai Super Kings,1.0,Punjab Kings
1254094,2021,2021-10-07,2,13,Punjab Kings,Chennai Super Kings,0.9868,Punjab Kings
1254096,2021,2021-09-23,2,4,Kolkata Knight Riders,Mumbai Indians,0.9286,Kolkata Knight Riders
1254096,2021,2021-09-23,2,7,Kolkata Knight Riders,Mumbai Indians,0.9948,Kolkata Knight Riders
1254096,2021,2021-09-23,2,8,Kolkata Knight Riders,Mumbai Indians,0.9948,Kolkata Knight Riders
1254096,2021,2021-09-23,2,9,Kolkata Knight Riders,Mumbai Indians,0.9948,Kolkata Knight Riders
1254096,2021,2021-09-23,2,10,Kolkata Knight Riders,Mumbai Indians,0.9948,Kolkata Knight Riders
1254096,2021,2021-09-23,2,11,Kolkata Knight Riders,Mumbai Indians,1.0,Kolkata Knight Riders
1254096,2021,2021-09-23,2,12,Kolkata Knight Riders,Mumbai Indians,1.0,Kolkata Knight Riders
1254096,2021,2021-09-23,2,13,Kolkata Knight Riders,Mumbai Indians,1.0,Kolkata Knight Riders
1254096,2021,2021-09-23,2,14,Kolkata Knight Riders,Mumbai Indians,1.0,Kolkata Knight Riders
1254096,2021,2021-09-23,2,15,Kolkata Knight Riders,Mumbai Indians,1.0,Kolkata Knight Riders
1254096,2021,2021-09-23,2,16,Kolkata Knight Riders,Mumbai Indians,0.989,Kolkata Knight Riders
1254098,2021,2021-09-26,2,11,Chennai Super Kings,Kolkata Knight Riders,0.9646,Chennai Super Kings
1254100,2021,2021-09-27,2,5,Sunrisers Hyderabad,Rajasthan Royals,0.9206,Sunrisers Hyderabad
1254100,2021,2021-09-27,2,7,Sunrisers Hyderabad,Rajasthan Royals,0.8876,Sunrisers Hyderabad
1254100,2021,2021-09-27,2,8,Sunrisers Hyderabad,Rajasthan Royals,0.8876,Sunrisers Hyderabad
1254100,2021,2021-09-27,2,9,Sunrisers Hyderabad,Rajasthan Royals,0.8876,Sunrisers Hyderabad
1254100,2021,2021-09-27,2,10,Sunrisers Hyderabad,Rajasthan Royals,0.8876,Sunrisers Hyderabad
1254100,2021,2021-09-27,2,11,Sunrisers Hyderabad,Rajasthan Royals,1.0,Sunrisers Hyderabad
1254100,2021,2021-09-27,2,12,Sunrisers Hyderabad,Rajasthan Royals,0.92,Sunrisers Hyderabad
1254100,2021,2021-09-27,2,13,Sunrisers Hyderabad,Rajasthan Royals,0.92,Sunrisers Hyderabad
1254100,2021,2021-09-27,2,14,Sunrisers Hyderabad,Rajasthan Royals,0.92,Sunrisers Hyderabad
1254100,2021,2021-09-27,2,15,Sunrisers Hyderabad,Rajasthan Royals,0.92,Sunrisers Hyderabad
1254100,2021,2021-09-27,2,16,Sunrisers Hyderabad,Rajasthan Royals,0.9683,Sunrisers Hyderabad
1254100,2021,2021-09-27,2,17,Sunrisers Hyderabad,Rajasthan Royals,0.9683,Sunrisers Hyderabad
1254100,2021,2021-09-27,2,18,Sunrisers Hyderabad,Rajasthan Royals,0.9916,Sunrisers Hyderabad
1254100,2021,2021-09-27,2,19,Sunrisers Hyderabad,Rajasthan Royals,0.9916,Sunrisers Hyderabad
1254101,2021,2021-10-08,2,20,Royal Challengers Bengaluru,Delhi Capitals,0.9789,Royal Challengers Bengaluru
1254102,2021,2021-10-01,2,16,Punjab Kings,Kolkata Knight Riders,0.9009,Punjab Kings
1254102,2021,2021-10-01,2,19,Punjab Kings,Kolkata Knight Riders,0.9742,Punjab Kings
1254103,2021,2021-09-29,2,1,Royal Challengers Bengaluru,Rajasthan Royals,0.8557,Royal Challengers Bengaluru
1254103,2021,2021-09-29,2,2,Royal Challengers Bengaluru,Rajasthan Royals,0.8557,Royal Challengers Bengaluru
1254103,2021,2021-09-29,2,7,Royal Challengers Bengaluru,Rajasthan Royals,0.879,Royal Challengers Bengaluru
1254103,2021,2021-09-29,2,8,Royal Challengers Bengaluru,Rajasthan Royals,0.879,Royal Challengers Bengaluru
1254103,2021,2021-09-29,2,9,Royal Challengers Bengaluru,Rajasthan Royals,0.879,Royal Challengers Bengaluru
1254103,2021,2021-09-29,2,12,Royal Challengers Bengaluru,Rajasthan Royals,0.92,Royal Challengers Bengaluru
1254103,2021,2021-09-29,2,13,Royal Challengers Bengaluru,Rajasthan Royals,0.92,Royal Challengers Bengaluru
1254103,2021,2021-09-29,2,14,Royal Challengers Bengaluru,Rajasthan Royals,0.92,Royal Challengers Bengaluru
1254103,2021,2021-09-29,2,15,Royal Challengers Bengaluru,Rajasthan Royals,0.92,Royal Challengers Bengaluru
1254103,2021,2021-09-29,2,16,Royal Challengers Bengaluru,Rajasthan Royals,0.9683,Royal Challengers Bengaluru
1254103,2021,2021-09-29,2,17,Royal Challengers Bengaluru,Rajasthan Royals,0.9916,Royal Challengers Bengaluru
1254103,2021,2021-09-29,2,18,Royal Challengers Bengaluru,Rajasthan Royals,0.9916,Royal Challengers Bengaluru
1254105,2021,2021-09-22,2,16,Delhi Capitals,Sunrisers Hyderabad,0.9009,Delhi Capitals
1254105,2021,2021-09-22,2,17,Delhi Capitals,Sunrisers Hyderabad,1.0,Delhi Capitals
1254105,2021,2021-09-22,2,18,Delhi Capitals,Sunrisers Hyderabad,1.0,Delhi Capitals
1254109,2021,2021-10-03,2,16,Kolkata Knight Riders,Sunrisers Hyderabad,0.9009,Kolkata Knight Riders
1254109,2021,2021-10-03,2,17,Kolkata Knight Riders,Sunrisers Hyderabad,0.9009,Kolkata Knight Riders
1254109,2021,2021-10-03,2,19,Kolkata Knight Riders,Sunrisers Hyderabad,0.9742,Kolkata Knight Riders
1254110,2021,2021-10-04,2,11,Delhi Capitals,Chennai Super Kings,0.9109,Delhi Capitals
1254110,2021,2021-10-04,2,12,Delhi Capitals,Chennai Super Kings,0.9109,Delhi Capitals
1254111,2021,2021-09-21,2,11,Punjab Kings,Rajasthan Royals,0.9646,Rajasthan Royals
1254111,2021,2021-09-21,2,12,Punjab Kings,Rajasthan Royals,0.9646,Rajasthan Royals
1254111,2021,2021-09-21,2,13,Punjab Kings,Rajasthan Royals,0.9109,Rajasthan Royals
1254111,2021,2021-09-21,2,14,Punjab Kings,Rajasthan Royals,0.9109,Rajasthan Royals
1254111,2021,2021-09-21,2,15,Punjab Kings,Rajasthan Royals,0.9109,Rajasthan Royals
1254111,2021,2021-09-21,2,16,Punjab Kings,Rajasthan Royals,0.94,Rajasthan Royals
1254111,2021,2021-09-21,2,17,Punjab Kings,Rajasthan Royals,0.94,Rajasthan Royals
1254111,2021,2021-09-21,2,18,Punjab Kings,Rajasthan Royals,0.9789,Rajasthan Royals
1254111,2021,2021-09-21,2,19,Punjab Kings,Rajasthan Royals,0.9789,Rajasthan Royals
1254112,2021,2021-10-02,2,18,Delhi Capitals,Mumbai Indians,0.9742,Delhi Capitals
1254112,2021,2021-10-02,2,19,Delhi Capitals,Mumbai Indians,0.9742,Delhi Capitals
1254113,2021,2021-09-24,2,7,Chennai Super Kings,Royal Challengers Bengaluru,0.8971,Chennai Super Kings
1254113,2021,2021-09-24,2,12,Chennai Super Kings,Royal Challengers Bengaluru,0.9571,Chennai Super Kings
1254113,2021,2021-09-24,2,13,Chennai Super Kings,Royal Challengers Bengaluru,0.9571,Chennai Super Kings
1254113,2021,2021-09-24,2,14,Chennai Super Kings,Royal Challengers Bengaluru,0.9571,Chennai Super Kings
1254113,2021,2021-09-24,2,15,Chennai Super Kings,Royal Challengers Bengaluru,0.9571,Chennai Super Kings
1254113,2021,2021-09-24,2,16,Chennai Super Kings,Royal Challengers Bengaluru,0.9742,Chennai Super Kings
1254114,2021,2021-10-10,2,11,Chennai Super Kings,Delhi Capitals,0.8624,Chennai Super Kings
1254114,2021,2021-10-10,2,12,Chennai Super Kings,Delhi Capitals,0.8624,Chennai Super Kings
1254114,2021,2021-10-10,2,13,Chennai Super Kings,Delhi Capitals,0.8624,Chennai Super Kings
1254114,2021,2021-10-10,2,20,Chennai Super Kings,Delhi Capitals,0.858,Chennai Super Kings
1254115,2021,2021-10-11,2,12,Kolkata Knight Riders,Royal Challengers Bengaluru,0.92,Kolkata Knight Riders
1254115,2021,2021-10-11,2,13,Kolkata Knight Riders,Royal Challengers Bengaluru,0.92,Kolkata Knight Riders
1254115,2021,2021-10-11,2,14,Kolkata Knight Riders,Royal Challengers Bengaluru,0.92,Kolkata Knight Riders
1254115,2021,2021-10-11,2,16,Kolkata Knight Riders,Royal Challengers Bengaluru,0.9851,Kolkata Knight Riders
1254115,2021,2021-10-11,2,17,Kolkata Knight Riders,Royal Challengers Bengaluru,0.9851,Kolkata Knight Riders
1254115,2021,2021-10-11,2,18,Kolkata Knight Riders,Royal Challengers Bengaluru,0.9851,Kolkata Knight Riders
1254115,2021,2021-10-11,2,19,Kolkata Knight Riders,Royal Challengers Bengaluru,0.8545,Kolkata Knight Riders
1254115,2021,2021-10-11,2,20,Kolkata Knight Riders,Royal Challengers Bengaluru,0.858,Kolkata Knight Riders
1254116,2021,2021-10-13,2,7,Kolkata Knight Riders,Delhi Capitals,0.8876,Kolkata Knight Riders
1254116,2021,2021-10-13,2,8,Kolkata Knight Riders,Delhi Capitals,0.8876,Kolkata Knight Riders
1254116,2021,2021-10-13,2,9,Kolkata Knight Riders,Delhi Capitals,0.8876,Kolkata Knight Riders
1254116,2021,2021-10-13,2,10,Kolkata Knight Riders,Delhi Capitals,0.8876,Kolkata Knight Riders
1254116,2021,2021-10-13,2,11,Kolkata Knight Riders,Delhi Capitals,0.9615,Kolkata Knight Riders
1254116,2021,2021-10-13,2,12,Kolkata Knight Riders,Delhi Capitals,0.9615,Kolkata Knight Riders
1254116,2021,2021-10-13,2,13,Kolkata Knight Riders,Delhi Capitals,0.9615,Kolkata Knight Riders
1254116,2021,2021-10-13,2,14,Kolkata Knight Riders,Delhi Capitals,0.9615,Kolkata Knight Riders
1254116,2021,2021-10-13,2,15,Kolkata Knight Riders,Delhi Capitals,0.9615,Kolkata Knight Riders
1254116,2021,2021-10-13,2,16,Kolkata Knight Riders,Delhi Capitals,0.9916,Kolkata Knight Riders
1254116,2021,2021-10-13,2,17,Kolkata Knight Riders,Delhi Capitals,0.9683,Kolkata Knight Riders
1254116,2021,2021-10-13,2,18,Kolkata Knight Riders,Delhi Capitals,0.9851,Kolkata Knight Riders
1254116,2021,2021-10-13,2,19,Kolkata Knight Riders,Delhi Capitals,0.8545,Kolkata Knight Riders
1304047,2022,2022-03-26,2,11,Kolkata Knight Riders,Chennai Super Kings,0.9109,Kolkata Knight Riders
1304047,2022,2022-03-26,2,12,Kolkata Knight Riders,Chennai Super Kings,0.9109,Kolkata Knight Riders
1304047,2022,2022-03-26,2,13,Kolkata Knight Riders,Chennai Super Kings,0.9109,Kolkata Knight Riders
1304047,2022,2022-03-26,2,14,Kolkata Knight Riders,Chennai Super Kings,0.9109,Kolkata Knight Riders
1304047,2022,2022-03-26,2,15,Kolkata Knight Riders,Chennai Super Kings,0.9109,Kolkata Knight Riders
1304047,2022,2022-03-26,2,16,Kolkata Knight Riders,Chennai Super Kings,0.94,Kolkata Knight Riders
1304047,2022,2022-03-26,2,17,Kolkata Knight Riders,Chennai Super Kings,0.94,Kolkata Knight Riders
1304049,2022,2022-03-27,2,11,Punjab Kings,Royal Challengers Bengaluru,0.8696,Punjab Kings
1304049,2022,2022-03-27,2,13,Punjab Kings,Royal Challengers Bengaluru,0.9109,Punjab Kings
1304050,2022,2022-03-28,2,20,Gujarat Titans,Lucknow Super Giants,0.858,Gujarat Titans
1304053,2022,2022-03-31,2,19,Lucknow Super Giants,Chennai Super Kings,0.9742,Lucknow Super Giants
1304054,2022,2022-04-01,2,4,Kolkata Knight Riders,Punjab Kings,0.8516,Kolkata Knight Riders
1304054,2022,2022-04-01,2,12,Kolkata Knight Riders,Punjab Kings,0.9868,Kolkata Knight Riders
1304054,2022,2022-04-01,2,13,Kolkata Knight Riders,Punjab Kings,0.9868,Kolkata Knight Riders
1304054,2022,2022-04-01,2,14,Kolkata Knight Riders,Punjab Kings,0.9868,Kolkata Knight Riders
1304054,2022,2022-04-01,2,15,Kolkata Knight Riders,Punjab Kings,0.9868,Kolkata Knight Riders
1304059,2022,2022-04-05,2,16,Royal Challengers Bengaluru,Rajasthan Royals,0.8545,Royal Challengers Bengaluru
1304059,2022,2022-04-05,2,17,Royal Challengers Bengaluru,Rajasthan Royals,0.8545,Royal Challengers Bengaluru
1304059,2022,2022-04-05,2,18,Royal Challengers Bengaluru,Rajasthan Royals,0.9851,Royal Challengers Bengaluru
1304059,2022,2022-04-05,2,19,Royal Challengers Bengaluru,Rajasthan Royals,0.858,Royal Challengers Bengaluru
1304059,2022,2022-04-05,2,20,Royal Challengers Bengaluru,Rajasthan Royals,0.858,Royal Challengers Bengaluru
1304060,2022,2022-04-06,2,16,Kolkata Knight Riders,Mumbai Indians,0.858,Kolkata Knight Riders
1304061,2022,2022-04-07,2,11,Lucknow Super Giants,Delhi Capitals,0.8696,Lucknow Super Giants
1304061,2022,2022-04-07,2,12,Lucknow Super Giants,Delhi Capitals,0.8696,Lucknow Super Giants
1304061,2022,2022-04-07,2,16,Lucknow Super Giants,Delhi Capitals,0.9009,Lucknow Super Giants
1304061,2022,2022-04-07,2,17,Lucknow Super Giants,Delhi Capitals,0.9009,Lucknow Super Giants
1304061,2022,2022-04-07,2,19,Lucknow Super Giants,Delhi Capitals,0.94,Lucknow Super Giants
1304062,2022,2022-04-08,2,11,Gujarat Titans,Punjab Kings,0.8624,Gujarat Titans
1304062,2022,2022-04-08,2,12,Gujarat Titans,Punjab Kings,0.8624,Gujarat Titans
1304062,2022,2022-04-08,2,13,Gujarat Titans,Punjab Kings,0.8624,Gujarat Titans
1304063,2022,2022-04-09,2,12,Sunrisers Hyderabad,Chennai Super Kings,0.8624,Sunrisers Hyderabad
1304063,2022,2022-04-09,2,13,Sunrisers Hyderabad,Chennai Super Kings,0.8624,Sunrisers Hyderabad
1304063,2022,2022-04-09,2,14,Sunrisers Hyderabad,Chennai Super Kings,0.8624,Sunrisers Hyderabad
1304063,2022,2022-04-09,2,15,Sunrisers Hyderabad,Chennai Super Kings,0.9646,Sunrisers Hyderabad
1304063,2022,2022-04-09,2,17,Sunrisers Hyderabad,Chennai Super Kings,1.0,Sunrisers Hyderabad
1304063,2022,2022-04-09,2,18,Sunrisers Hyderabad,Chennai Super Kings,0.989,Sunrisers Hyderabad
1304064,2022,2022-04-09,2,15,Royal Challengers Bengaluru,Mumbai Indians,0.8696,Royal Challengers Bengaluru
1304064,2022,2022-04-09,2,17,Royal Challengers Bengaluru,Mumbai Indians,0.9009,Royal Challengers Bengaluru
1304064,2022,2022-04-09,2,18,Royal Challengers Bengaluru,Mumbai Indians,0.9789,Royal Challengers Bengaluru
1304064,2022,2022-04-09,2,19,Royal Challengers Bengaluru,Mumbai Indians,0.9789,Royal Challengers Bengaluru
1304067,2022,2022-04-11,2,16,Sunrisers Hyderabad,Gujarat Titans,0.9009,Sunrisers Hyderabad
1304067,2022,2022-04-11,2,18,Sunrisers Hyderabad,Gujarat Titans,0.94,Sunrisers Hyderabad
1304067,2022,2022-04-11,2,19,Sunrisers Hyderabad,Gujarat Titans,0.9789,Sunrisers Hyderabad
1304067,2022,2022-04-11,2,20,Sunrisers Hyderabad,Gujarat Titans,0.9789,Sunrisers Hyderabad
1304069,2022,2022-04-13,2,11,Mumbai Indians,Punjab Kings,0.9,Punjab Kings
1304070,2022,2022-04-14,2,2,Rajasthan Royals,Gujarat Titans,0.8557,Gujarat Titans
1304070,2022,2022-04-14,2,7,Rajasthan Royals,Gujarat Titans,0.879,Gujarat Titans
1304071,2022,2022-04-15,2,11,Sunrisers Hyderabad,Kolkata Knight Riders,0.9109,Sunrisers Hyderabad
1304071,2022,2022-04-15,2,15,Sunrisers Hyderabad,Kolkata Knight Riders,0.9109,Sunrisers Hyderabad
1304071,2022,2022-04-15,2,16,Sunrisers Hyderabad,Kolkata Knight Riders,0.94,Sunrisers Hyderabad
1304071,2022,2022-04-15,2,17,Sunrisers Hyderabad,Kolkata Knight Riders,0.94,Sunrisers Hyderabad
1304071,2022,2022-04-15,2,18,Sunrisers Hyderabad,Kolkata Knight Riders,0.9789,Sunrisers Hyderabad
1304074,2022,2022-04-17,2,16,Sunrisers Hyderabad,Punjab Kings,0.9009,Sunrisers Hyderabad
1304074,2022,2022-04-17,2,17,Sunrisers Hyderabad,Punjab Kings,0.9009,Sunrisers Hyderabad
1304074,2022,2022-04-17,2,18,Sunrisers Hyderabad,Punjab Kings,0.9683,Sunrisers Hyderabad
1304074,2022,2022-04-17,2,19,Sunrisers Hyderabad,Punjab Kings,0.9916,Sunrisers Hyderabad
1304076,2022,2022-04-18,2,8,Kolkata Knight Riders,Rajasthan Royals,0.8585,Rajasthan Royals
